pid,author_id,author_name,position,affiliation
oa:W2098702839,,Feng‐Yu Wu,3,
oa:W4320352504,,Ailing Zeng,1,
oa:W4320352504,,Muxi Chen,2,
oa:W4320352504,,Lei Zhang,3,
oa:W4320352504,,Qiang Xu,4,
oa:W4327972770,,Arshi Parvaiz,1,
oa:W4327972770,,Muhammad Anwaar Khalid,2,
oa:W4327972770,,Rukhsana Zafar,3,
oa:W4327972770,,Huma Ameer,4,
oa:W4327972770,,Muhammad Umair Ali,5,
oa:W4327972770,,Muhammad Moazam Fraz,6,
oa:W4223589960,,Jiahao Huang,1,
oa:W4223589960,,Yingying Fang,2,
oa:W4223589960,,Yinzhe Wu,3,
oa:W4223589960,,Huanjun Wu,4,
oa:W4223589960,,Zhifan Gao,5,
oa:W4223589960,,Yang Li,6,
oa:W4223589960,,Javier Del Ser,7,
oa:W4223589960,,Jun Xia,8,
oa:W4223589960,,Guang Yang,9,
oa:W4386071839,,Jitesh Jain,1,
oa:W4386071839,,Jiachen Li,2,
oa:W4386071839,,MangTik Chiu,3,
oa:W4386071839,,Ali Hassani,4,
oa:W4386071839,,Nikita Orlov,5,
oa:W4386071839,,Humphrey Shi,6,
oa:W3161825146,,Libo Wang,1,
oa:W3161825146,,Rui Li,2,
oa:W3161825146,,Chenxi Duan,3,
oa:W3161825146,,Ce Zhang,4,
oa:W3161825146,,Xiaoliang Meng,5,
oa:W3161825146,,Shenghui Fang,6,
oa:W2937556626,,Fei Sun,1,
oa:W2937556626,,Jun Liu,2,
oa:W2937556626,,Jian Wu,3,
oa:W2937556626,,Changhua Pei,4,
oa:W2937556626,,Lin Xiao,5,
oa:W2937556626,,Wenwu Ou,6,
oa:W2937556626,,Peng Jiang,7,
oa:W4390872670,,Yanyu Li,1,
oa:W4390872670,,Hu Ju,2,
oa:W4390872670,,Yang Wen,3,
oa:W4390872670,,Georgios Evangelidis,4,
oa:W4390872670,,Kamyar Salahi,5,
oa:W4390872670,,Yanzhi Wang,6,
oa:W4390872670,,Sergey Tulyakov,7,
oa:W4390872670,,Jian Ren,8,
oa:W3193812480,,Haoyang Yan,1,
oa:W3193812480,,Xiaolei Ma,2,
oa:W3193812480,,Ziyuan Pu,3,
oa:W3162689995,,Seohyun Kim,1,
oa:W3162689995,,Jinman Zhao,2,
oa:W3162689995,,Yuchi Tian,3,
oa:W3162689995,,Satish Chandra,4,
oa:W2941814890,,Abdelrahman Mohamed,1,
oa:W2941814890,,Dmytro Okhonko,2,
oa:W2941814890,,Luke Zettlemoyer,3,
oa:W4382202677,,Minghao Li,1,
oa:W4382202677,,Tengchao Lv,2,
oa:W4382202677,,Jingye Chen,3,
oa:W4382202677,,Lei Cui,4,
oa:W4382202677,,Yijuan Lu,5,
oa:W4382202677,,Dinei Florêncio,6,
oa:W4382202677,,Cha Zhang,7,
oa:W4382202677,,Zhoujun Li,8,
oa:W4382202677,,Furu Wei,9,
oa:W1968237436,,Thomas Prevost,1,
oa:W1968237436,,T.V. Oommen,2,
oa:W3191573718,,Xiang Peng,1,
oa:W3191573718,,Xin Wen,2,
oa:W3191573718,,Yu-Shen Liu,3,
oa:W3191573718,,Yan‐Pei Cao,4,
oa:W3191573718,,Pengfei Wan,5,
oa:W3191573718,,Wen Zheng,6,
oa:W3191573718,,Zhizhong Han,7,
oa:W2903326442,,Hao Cui,1,
oa:W2903326442,,Xiaoxing Zhang,2,
oa:W2903326442,,Guozhi Zhang,3,
oa:W2903326442,,Ju Tang,4,
oa:W3168101492,,Zilong Huang,1,
oa:W3168101492,,Youcheng Ben,2,
oa:W3168101492,,Guozhong Luo,3,
oa:W3168101492,,Pei Cheng,4,
oa:W3168101492,,Gang Yu,5,
oa:W3168101492,,Bin Fu,6,
oa:W3139633126,,Pengchuan Zhang,1,
oa:W3139633126,,Xiyang Dai,2,
oa:W3139633126,,Jianwei Yang,3,
oa:W3139633126,,Bin Xiao,4,
oa:W3139633126,,Lu Yuan,5,
oa:W3139633126,,Lei Zhang,6,
oa:W3139633126,,Jianfeng Gao,7,
oa:W2127392509,,Belén García,1,
oa:W2127392509,,Juan Carlos Burgos,2,
oa:W2127392509,,Álvaro Alonso,3,
oa:W2137061253,,Tapan Kumar Saha,1,
oa:W2137061253,,P. Purkait,2,
oa:W2137061253,,F. Muller,3,
oa:W4313142416,,Yikai Wang,1,
oa:W4313142416,,Xinghao Chen,2,
oa:W4313142416,,Lele Cao,3,
oa:W4313142416,,Wenbing Huang,4,
oa:W4313142416,,Fuchun Sun,5,
oa:W4313142416,,Yunhe Wang,6,
oa:W2090774257,,Siqi Li,1,
oa:W2090774257,,Chris Mi,2,
oa:W2090774257,,Mengyang Zhang,3,
oa:W4312671791,,Kan Wu,1,
oa:W4312671791,,Jinnian Zhang,2,
oa:W4312671791,,Houwen Peng,3,
oa:W4312671791,,Mengchen Liu,4,
oa:W4312671791,,Bin Xiao,5,
oa:W4312671791,,Jianlong Fu,6,
oa:W4312671791,,Lu Yuan,7,
oa:W3143373604,,Kaleel Mahmood,1,
oa:W3143373604,,Rigel Mahmood,2,
oa:W3143373604,,Marten van Dijk,3,
oa:W2004264444,,Hartmut Patzelt,1,
oa:W2004264444,,F. Arndt,2,
oa:W2562066862,,Chen-Hsuan Lin,1,
oa:W2562066862,,Simon Lucey,2,
oa:W3103334733,,Liyuan Liu,1,
oa:W3103334733,,Xiaodong Liu,2,
oa:W3103334733,,Jianfeng Gao,3,
oa:W3103334733,,Weizhu Chen,4,
oa:W3103334733,,Jiawei Han,5,
oa:W4292347911,,Kashyap Chitta,1,
oa:W4292347911,,Aditya Prakash,2,
oa:W4292347911,,Bernhard Jaeger,3,
oa:W4292347911,,Zehao Yu,4,
oa:W4292347911,,Katrin Renz,5,
oa:W4292347911,,Andreas Geiger,6,
oa:W3204263062,,Jiehui Xu,1,
oa:W3204263062,,Haixu Wu,2,
oa:W3204263062,,Jianmin Wang,3,
oa:W3204263062,,Mingsheng Long,4,
oa:W2139835088,,Alexander D. Hilshey,1,
oa:W2139835088,,Paul Hines,2,
oa:W2139835088,,Pooya Rezaei,3,
oa:W2139835088,,Jonathan Dowds,4,
oa:W2049814057,,Qiuming Gong,1,
oa:W2049814057,,Shawn Midlam‐Mohler,2,
oa:W2049814057,,Vincenzo Marano,3,
oa:W2049814057,,Giorgio Rizzoni,4,
oa:W4225557002,,Wenhao Li,1,
oa:W4225557002,,Hong Liu,2,
oa:W4225557002,,Runwei Ding,3,
oa:W4225557002,,Mengyuan Liu,4,
oa:W4225557002,,Pichao Wang,5,
oa:W4225557002,,Wenming Yang,6,
oa:W2970777192,,Gonçalo M. Correia,1,
oa:W2970777192,,Vlad Niculae,2,
oa:W2970777192,,André F. T. Martins,3,
oa:W4225871896,,Namuk Park,1,
oa:W4225871896,,Songkuk Kim,2,
oa:W2135490495,,J.-P. Vandelac,1,
oa:W2135490495,,P.D. Ziogas,2,
oa:W4312641958,,Brady Zhou,1,
oa:W4312641958,,Philipp Krähenbühl,2,
oa:W4312472480,,Zikai Song,1,
oa:W4312472480,,Junqing Yu,2,
oa:W4312472480,,Yi‐Ping Phoebe Chen,3,
oa:W4312472480,,Wei Yang,4,
oa:W4300471453,,James H. Harlow,1,
oa:W3205005447,,Xian-Sheng Hua,1,
oa:W3205005447,,Sijia Cai,2,
oa:W3205005447,,Yuan Liu,3,
oa:W3205005447,,Bing Deng,4,
oa:W3205005447,,Jianqiang Huang,5,
oa:W3205005447,,Xian-Sheng Hua,6,
oa:W3205005447,,Min-Jian Zhao,7,
oa:W3139773203,,Haiping Wu,1,
oa:W3139773203,,Bin Xiao,2,
oa:W3139773203,,Noel Codella,3,
oa:W3139773203,,Mengchen Liu,4,
oa:W3139773203,,Xiyang Dai,5,
oa:W3139773203,,Lu Yuan,6,
oa:W3139773203,,Lei Zhang,7,
oa:W2331743298,,William H. Bartley,1,
oa:W2102189112,,K.T. Ng,1,
oa:W2102189112,,B. Rejaei,2,
oa:W2102189112,,Joachim N. Burghartz,3,
oa:W2919624000,,Cheng-Zhi Anna Huang,1,
oa:W2919624000,,Ashish Vaswani,2,
oa:W2919624000,,Jakob Uszkoreit,3,
oa:W2919624000,,Noam Shazeer,4,
oa:W2919624000,,Ian Simon,5,
oa:W2919624000,,Curtis Hawthorne,6,
oa:W2919624000,,Andrew Dai,7,
oa:W2919624000,,Matt Hoffman,8,
oa:W2919624000,,Monica Dinculescu,9,
oa:W2919624000,,Douglas Eck,10,
oa:W3096678291,,Zhaoshuo Li,1,
oa:W3096678291,,Xingtong Liu,2,
oa:W3096678291,,Nathan Drenkow,3,
oa:W3096678291,,Andy S. Ding,4,
oa:W3096678291,,Francis X. Creighton,5,
oa:W3096678291,,Russell H. Taylor,6,
oa:W3096678291,,Mathias Unberath,7,
oa:W4382239616,,Jiawei Jiang,1,
oa:W4382239616,,Chengkai Han,2,
oa:W4382239616,,Wayne Xin Zhao,3,
oa:W4382239616,,Jingyuan Wang,4,
oa:W2129014848,,D.H. Shroff,1,
oa:W2129014848,,A.W. Stannett,2,
oa:W2003045917,,J. Verboomen,1,
oa:W2003045917,,Dirk Van Hertem,2,
oa:W2003045917,,P.H. Schavemaker,3,
oa:W2003045917,,W.L. Kling,4,
oa:W2003045917,,Ronnie Belmans,5,
oa:W2035211726,,Simon Ryder,1,
oa:W4318566866,,Jun Li,1,
oa:W4318566866,,Junyu Chen,2,
oa:W4318566866,,Yucheng Tang,3,
oa:W4318566866,,Ce Wang,4,
oa:W4318566866,,Bennett A. Landman,5,
oa:W4318566866,,S. Kevin Zhou,6,
oa:W4394828356,,Gokul Yenduri,1,
oa:W4394828356,,M. Ramalingam,2,
oa:W4394828356,,G. Chemmalar Selvi,3,
oa:W4394828356,,Y. Supriya,4,
oa:W4394828356,,Gautam Srivastava,5,
oa:W4394828356,,Praveen Kumar Reddy Maddikunta,6,
oa:W4394828356,,G. Deepti Raj,7,
oa:W4394828356,,Rutvij H. Jhaveri,8,
oa:W4394828356,,B. Prabadevi,9,
oa:W4394828356,,Weizheng Wang,10,
oa:W4394828356,,Athanasios V. Vasilakos,11,
oa:W4394828356,,Thippa Reddy Gadekallu,12,
oa:W4285298122,,Mengxi Liu,1,
oa:W4285298122,,Zhuoqun Chai,2,
oa:W4285298122,,Haojun Deng,3,
oa:W4285298122,,Rong Liu,4,
oa:W2953273646,,Juho Lee,1,
oa:W2953273646,,Yoonho Lee,2,
oa:W2953273646,,Jungtaek Kim,3,
oa:W2953273646,,Adam R. Kosiorek,4,
oa:W2953273646,,Seungjin Choi,5,
oa:W2953273646,,Yee Whye Teh,6,
oa:W3174480456,,Bumsoo Kim,1,
oa:W3174480456,,Junhyun Lee,2,
oa:W3174480456,,Jaewoo Kang,3,
oa:W3174480456,,Eun‐Sol Kim,4,
oa:W3174480456,,Hyunwoo J. Kim,5,
oa:W2068334467,,Xu She,1,
oa:W2068334467,,Rolando Burgos,2,
oa:W2068334467,,Gangyao Wang,3,
oa:W2068334467,,Fei Wang,4,
oa:W2068334467,,Alex Q. Huang,5,
oa:W2128683468,,Arthur F. Witulski,1,
oa:W4389977645,,Wenxiao Wang,1,
oa:W4389977645,,Wei Chen,2,
oa:W4389977645,,Qibo Qiu,3,
oa:W4389977645,,Long Chen,4,
oa:W4389977645,,Boxi Wu,5,
oa:W4389977645,,Binbin Lin,6,
oa:W4389977645,,Xiaofei He,7,
oa:W4389977645,,Wei Liu,8,
oa:W2971432438,,Ji He,1,
oa:W2971432438,,Lina Zhao,2,
oa:W2971432438,,Hongwei Yang,3,
oa:W2971432438,,Mengmeng Zhang,4,
oa:W2971432438,,Wei Li,5,
oa:W4362602094,,Along He,1,
oa:W4362602094,,Kai Wang,2,
oa:W4362602094,,Tao Li,3,
oa:W4362602094,,Chengkun Du,4,
oa:W4362602094,,Shuang Xia,5,
oa:W4362602094,,Huazhu Fu,6,
oa:W3119997354,,Salman Khan,1,
oa:W3119997354,,Muzammal Naseer,2,
oa:W3119997354,,Munawar Hayat,3,
oa:W3119997354,,Syed Waqas Zamir,4,
oa:W3119997354,,Fahad Shahbaz Khan,5,
oa:W3119997354,,Mubarak Shah,6,
oa:W3195286673,,Fanglei Xue,1,
oa:W3195286673,,Qiangchang Wang,2,
oa:W3195286673,,Guodong Guo,3,
oa:W3035251378,,Hanrui Wang,1,
oa:W3035251378,,Zhanghao Wu,2,
oa:W3035251378,,Zhijian Liu,3,
oa:W3035251378,,Han Cai,4,
oa:W3035251378,,Ligeng Zhu,5,
oa:W3035251378,,Chuang Gan,6,
oa:W3035251378,,Song Han,7,
oa:W4225113999,,Linfeng Gao,1,
oa:W4225113999,,Jianxun Zhang,2,
oa:W4225113999,,Changhui Yang,3,
oa:W4225113999,,Yuechuan Zhou,4,
oa:W3149936330,,Peng Chu,1,
oa:W3149936330,,Jiang Wang,2,
oa:W3149936330,,Quanzeng You,3,
oa:W3149936330,,Haibin Ling,4,
oa:W3149936330,,Zicheng Liu,5,
oa:W2140723035,,Chandima Ekanayake,1,
oa:W2140723035,,Stanislaw Gubanski,2,
oa:W2140723035,,A. Graczkowski,3,
oa:W2140723035,,K. Walczak,4,
oa:W3205475937,,Khaled Koutini,1,
oa:W3205475937,,Jan Schlüter,2,
oa:W3205475937,,Hamid Eghbal-zadeh,3,
oa:W3205475937,,Gerhard Widmer,4,
oa:W2062663555,,M.A. Rahman,1,
oa:W2062663555,,B. Jeyasurya,2,
oa:W2144409301,,Gyu Bum Joun,1,
oa:W2144409301,,B.H. Cho,2,
oa:W3171169846,,Cheng Zou,1,
oa:W3171169846,,Bohan Wang,2,
oa:W3171169846,,Yue Hu,3,
oa:W3171169846,,Junqi Liu,4,
oa:W3171169846,,Qian Wu,5,
oa:W3171169846,,Yu Zhao,6,
oa:W3171169846,,Boxun Li,7,
oa:W3171169846,,Chenguang Zhang,8,
oa:W3171169846,,Chi Zhang,9,
oa:W3171169846,,Yichen Wei,10,
oa:W3171169846,,Jian Sun,11,
oa:W3212228063,,Syed Waqas Zamir,1,
oa:W3212228063,,Aditya Arora,2,
oa:W3212228063,,Salman Khan,3,
oa:W3212228063,,Munawar Hayat,4,
oa:W3212228063,,Fahad Shahbaz Khan,5,
oa:W3212228063,,Ming–Hsuan Yang,6,
oa:W2097036926,,W.G. Hurley,1,
oa:W2097036926,,Eugene G. Gath,2,
oa:W2097036926,,John G. Breslin,3,
oa:W2158747337,,S.D.J. McArthur,1,
oa:W2158747337,,Scott Strachan,2,
oa:W2158747337,,Gordon Jahn,3,
oa:W4386075673,,Zhou Huang,1,
oa:W4386075673,,Hang Dai,2,
oa:W4386075673,,Tian-Zhu Xiang,3,
oa:W4386075673,,Shuo Wang,4,
oa:W4386075673,,Huaixin Chen,5,
oa:W4386075673,,Jie Qin,6,
oa:W4386075673,,Huan Xiong,7,
oa:W4224294196,,Yuanhao Cai,1,
oa:W4224294196,,Jing Lin,2,
oa:W4224294196,,Zudi Lin,3,
oa:W4224294196,,Haoqian Wang,4,
oa:W4224294196,,Yulun Zhang,5,
oa:W4224294196,,Hanspeter Pfister,6,
oa:W4224294196,,Radu Timofte,7,
oa:W4224294196,,Luc Van Gool,8,
oa:W3125358881,,Nassim Dehouche,1,
oa:W2044522020,,Kunio Inoue,1,
oa:W2044522020,,Kazuyuki Hoshijima,2,
oa:W2044522020,,Hiroshi Sakamoto,3,
oa:W2044522020,,Yoshiro Shimura,4,
oa:W3212645988,,Zhengyi Liu,1,
oa:W3212645988,,Yacheng Tan,2,
oa:W3212645988,,Qian He,3,
oa:W3212645988,,Yun Xiao,4,
oa:W4386071535,,Feng Li,1,
oa:W4386071535,,Hao Zhang,2,
oa:W4386071535,,Huaizhe Xu,3,
oa:W4386071535,,Shilong Liu,4,
oa:W4386071535,,Lei Zhang,5,
oa:W4386071535,,Lionel M. Ni,6,
oa:W4386071535,,Heung‐Yeung Shum,7,
oa:W2047232418,,Haibing Hu,1,
oa:W2047232418,,Xiang Fang,2,
oa:W2047232418,,Fanglin Chen,3,
oa:W2047232418,,Z. John Shen,4,
oa:W2047232418,,Issa Batarseh,5,
oa:W2165905027,,H.J. Riblet,1,
oa:W3159648608,,Jonathan Pirnay,1,
oa:W3159648608,,Keng Yip Chai,2,
oa:W3132607382,,Philipp Dufter,1,
oa:W3132607382,,Martin Schmitt,2,
oa:W3132607382,,Hinrich Schütze,3,
oa:W4312358791,,Bowen Zhang,1,
oa:W4312358791,,Shuyang Gu,2,
oa:W4312358791,,Bo Zhang,3,
oa:W4312358791,,Jianmin Bao,4,
oa:W4312358791,,Dong Chen,5,
oa:W4312358791,,Fang Wen,6,
oa:W4312358791,,Yong Wang,7,
oa:W4312358791,,Baining Guo,8,
oa:W3199613405,,Xiaohong Huang,1,
oa:W3199613405,,Zhifang Deng,2,
oa:W3199613405,,Dandan Li,3,
oa:W3199613405,,Xueguang Yuan,4,
oa:W2048251718,,Joseph J. Kelly,1,
oa:W2893136053,,Ron Henderson,1,
oa:W2893136053,,Patrick Rose,2,
oa:W3000015813,,M. A. Hannan,1,
oa:W3000015813,,Pin Jern Ker,2,
oa:W3000015813,,Molla Shahadat Hossain Lipu,3,
oa:W3000015813,,Zhen Hang Choi,4,
oa:W3000015813,,M. S. Abd Rahman,5,
oa:W3000015813,,Kashem M. Muttaqi,6,
oa:W3000015813,,Frede Blaabjerg,7,
oa:W3037422790,,Wei-Cheng Chang,1,
oa:W3037422790,,Hsiang‐Fu Yu,2,
oa:W3037422790,,Kai Zhong,3,
oa:W3037422790,,Yiming Yang,4,
oa:W3037422790,,Inderjit S. Dhillon,5,
oa:W4312914040,,Fu-Jen Tsai,1,
oa:W4312914040,,Yan-Tsung Peng,2,
oa:W4312914040,,Yen‐Yu Lin,3,
oa:W4312914040,,Chung-Chi Tsai,4,
oa:W4312914040,,Chia‐Wen Lin,5,
oa:W3201770677,,Henghui Ding,1,
oa:W3201770677,,Chang Liu,2,
oa:W3201770677,,Suchen Wang,3,
oa:W3201770677,,Xudong Jiang,4,
oa:W4386561400,,Bingzhi Chen,1,
oa:W4386561400,,Yishu Liu,2,
oa:W4386561400,,Zheng Zhang,3,
oa:W4386561400,,Guangming Lu,4,
oa:W4386561400,,Adams Wai‐Kin Kong,5,
oa:W3207549851,,Debaditya Shome,1,
oa:W3207549851,,T. Kar,2,
oa:W3207549851,,Sachi Nandan Mohanty,3,
oa:W3207549851,,Prayag Tiwari,4,
oa:W3207549851,,Khan Muhammad,5,
oa:W3207549851,,Abdullah AlTameem,6,
oa:W3207549851,,Yazhou Zhang,7,
oa:W3207549851,,Abdul Khader Jilani Saudagar,8,
oa:W2608946692,,Jawad Faiz,1,
oa:W2608946692,,Milad Soleimani,2,
oa:W3217340782,,Kevin Lin,1,
oa:W3217340782,,Linjie Li,2,
oa:W3217340782,,Chung-Ching Lin,3,
oa:W3217340782,,Faisal Ahmed,4,
oa:W3217340782,,Zhe Gan,5,
oa:W3217340782,,Zicheng Liu,6,
oa:W3217340782,,Yumao Lu,7,
oa:W3217340782,,Lijuan Wang,8,
oa:W4226277663,,Yuanhao Cai,1,
oa:W4226277663,,Jing Lin,2,
oa:W4226277663,,Xiaowan Hu,3,
oa:W4226277663,,Haoqian Wang,4,
oa:W4226277663,,Xin Yuan,5,
oa:W4226277663,,Yulun Zhang,6,
oa:W4226277663,,Radu Timofte,7,
oa:W4226277663,,Luc Van Gool,8,
oa:W2602664206,,Yue Lü,1,
oa:W2602664206,,Yiliang Lin,2,
oa:W2602664206,,Zhaowei Chen,3,
oa:W2602664206,,Quanyin Hu,4,
oa:W2602664206,,Yang Liu,5,
oa:W2602664206,,Shuangjiang Yu,6,
oa:W2602664206,,Wei Gao,7,
oa:W2602664206,,Michael D. Dickey,8,
oa:W2602664206,,Zhen Gu,9,
oa:W3088265803,,Igor V. Tetko,1,
oa:W3088265803,,Pavel Karpov,2,
oa:W3088265803,,Ruud van Deursen,3,
oa:W3088265803,,Guillaume Godin,4,
oa:W3088265803,,Igor V. Tetko,5,
oa:W3088265803,,Pavel Karpov,6,
oa:W3088265803,,Ruud van Deursen,7,
oa:W3088265803,,Guillaume Godin,8,
oa:W4312340826,,Yehui Tang,1,
oa:W4312340826,,Kai Han,2,
oa:W4312340826,,Yunhe Wang,3,
oa:W4312340826,,Chang Xu,4,
oa:W4312340826,,Jianyuan Guo,5,
oa:W4312340826,,Chao Xu,6,
oa:W4312340826,,Dacheng Tao,7,
oa:W3209798173,,Fuyan Ma,1,
oa:W3209798173,,Bin Sun,2,
oa:W3209798173,,Shutao Li,3,
oa:W3105238007,,Joshua Ainslie,1,
oa:W3105238007,,Santiago Ontañón,2,
oa:W3105238007,,Chris Alberti,3,
oa:W3105238007,,Vaclav Cvicek,4,
oa:W3105238007,,Zachary Fisher,5,
oa:W3105238007,,Philip Pham,6,
oa:W3105238007,,Anirudh Ravula,7,
oa:W3105238007,,Sumit Sanghai,8,
oa:W3105238007,,Qifan Wang,9,
oa:W3105238007,,Yang Li,10,
oa:W2800919180,,Marko Mogorovic,1,
oa:W2800919180,,Dražen Dujić,2,
oa:W2994678679,,Shuangjia Zheng,1,
oa:W2994678679,,Jiahua Rao,2,
oa:W2994678679,,Zhongyue Zhang,3,
oa:W2994678679,,Jun Xu,4,
oa:W2994678679,,Yuedong Yang,5,
oa:W2180727038,,R. Hamilton,1,
oa:W3176169354,,Muhammad Abdul-Mageed,1,
oa:W3176169354,,AbdelRahim Elmadany,2,
oa:W3176169354,,El Moatez Billah Nagoudi,3,
oa:W3176622443,,Manri Cheon,1,
oa:W3176622443,,Sungjun Yoon,2,
oa:W3176622443,,Byungyeon Kang,3,
oa:W3176622443,,JunWoo Lee,4,
oa:W2969862959,,Hao Tan,1,
oa:W2969862959,,Mohit Bansal,2,
oa:W3179508259,,Davide Alessandro Coccomini,1,
oa:W3179508259,,Nicola Messina,2,
oa:W3179508259,,Claudio Gennaro,3,
oa:W3179508259,,Fabrizio Falchi,4,
oa:W4225484930,,Arthur Douillard,1,
oa:W4225484930,,Alexandre Ramé,2,
oa:W4225484930,,Guillaume Couairon,3,
oa:W4225484930,,Matthieu Cord,4,
oa:W3187378100,,Shaohua Li,1,
oa:W3187378100,,Xiuchao Sui,2,
oa:W3187378100,,Xiangde Luo,3,
oa:W3187378100,,Xinxing Xu,4,
oa:W3187378100,,Yong Liu,5,
oa:W3187378100,,Rick Siow Mong Goh,6,
oa:W1968170811,,Kazuo Inoue,1,
oa:W1968170811,,Kazuyuki Hoshijima,2,
oa:W1968170811,,Ikuko Higuchi,3,
oa:W1968170811,,Hironori Sakamoto,4,
oa:W1968170811,,Y. Shimura,5,
oa:W224410869,,W.G. Hurley,1,
oa:W224410869,,W. H. Wölfle,2,
oa:W3169612303,,Jiezhang Cao,1,
oa:W3169612303,,Yawei Li,2,
oa:W3169612303,,Kai Zhang,3,
oa:W3169612303,,Luc Van Gool,4,
oa:W2111944939,,Ahmed Abu‐Siada,1,
oa:W2111944939,,Syed Islam,2,
oa:W3049455300,,Chiara Plizzari,1,
oa:W3049455300,,Marco Cannici,2,
oa:W3049455300,,Matteo Matteucci,3,
oa:W2156087476,,Jih‐Sheng Lai,1,
oa:W2156087476,,Arindam Maitra,2,
oa:W2156087476,,A. Mansoor,3,
oa:W2156087476,,Frank R. Goodman,4,
oa:W4312358294,,Zitong Yu,1,
oa:W4312358294,,Yuming Shen,2,
oa:W4312358294,,Jingang Shi,3,
oa:W4312358294,,Hengshuang Zhao,4,
oa:W4312358294,,Philip H. S. Torr,5,
oa:W4312358294,,Guoying Zhao,6,
oa:W2154642750,,Thomas Leibfried,1,
oa:W2154642750,,K. Feser,2,
oa:W4252865907,,D.H. Shroff,1,
oa:W4252865907,,A.W. Stannett,2,
oa:W4320459518,,Sachin Mehta,1,
oa:W4320459518,,Mohammad Rastegari,2,
oa:W2915716523,,Qipeng Guo,1,
oa:W2915716523,,Xipeng Qiu,2,
oa:W2915716523,,Pengfei Liu,3,
oa:W2915716523,,Yunfan Shao,4,
oa:W2915716523,,Xiangyang Xue,5,
oa:W2915716523,,Zheng Zhang,6,
oa:W2084575229,,Khmais Bacha,1,
oa:W2084575229,,Seifeddine Souahlia,2,
oa:W2084575229,,Moncef Gossa,3,
oa:W2105222500,,Jiashi Yang,1,
oa:W2972608805,,Pavel Karpov,1,
oa:W2972608805,,Guillaume Godin,2,
oa:W2972608805,,Igor V. Tetko,3,
oa:W2125286920,,C.T. Gaunt,1,
oa:W2125286920,,G.J. Coetzee,2,
oa:W2126857563,,Zhenyuan Wang,1,
oa:W2126857563,,Yilu Liu,2,
oa:W2126857563,,P.J. Griffin,3,
oa:W2070277779,,I. A. Gowaid,1,
oa:W2070277779,,G.P. Adam,2,
oa:W2070277779,,Ahmed Massoud,3,
oa:W2070277779,,Shehab Ahmed,4,
oa:W2070277779,,Derrick Holliday,5,
oa:W2070277779,,B.W. Williams,6,
oa:W2997494090,,Edward Choi,1,
oa:W2997494090,,Zhen Xu,2,
oa:W2997494090,,Yujia Li,3,
oa:W2997494090,,Michael W. Dusenberry,4,
oa:W2997494090,,Gerardo Flores,5,
oa:W2997494090,,Emily Xue,6,
oa:W2997494090,,Andrew M. Dai,7,
oa:W1936507428,,Madhav Manjrekar,1,
oa:W1936507428,,R. Kieferndorf,2,
oa:W1936507428,,Giri Venkataramanan,3,
oa:W3014611590,,Zhicheng Huang,1,
oa:W3014611590,,Zhaoyang Zeng,2,
oa:W3014611590,,Bei Liu,3,
oa:W3014611590,,Dongmei Fu,4,
oa:W3014611590,,Jianlong Fu,5,
oa:W4389524555,,Bo Peng,1,
oa:W4389524555,,Eric Alcaide,2,
oa:W4389524555,,Quentin Anthony,3,
oa:W4389524555,,Alon Albalak,4,
oa:W4389524555,,Samuel Arcadinho,5,
oa:W4389524555,,Stella Biderman,6,
oa:W4389524555,,Huanqi Cao,7,
oa:W4389524555,,Xin Cheng,8,
oa:W4389524555,,Michael Chung,9,
oa:W4389524555,,Leon Derczynski,10,
oa:W4389524555,,Xingjian Du,11,
oa:W4389524555,,Matteo Grella,12,
oa:W4389524555,,Kranthi Kiran GV,13,
oa:W4389524555,,Xuzheng He,14,
oa:W4389524555,,Haowen Hou,15,
oa:W4389524555,,Przemysław Kazienko,16,
oa:W4389524555,,Jan Kocoń,17,
oa:W4389524555,,Jiaming Kong,18,
oa:W4389524555,,Bartłomiej Koptyra,19,
oa:W4389524555,,H.C.W. Lau,20,
oa:W4389524555,,Jiaju Lin,21,
oa:W4389524555,,Krishna Sri Ipsit Mantri,22,
oa:W4389524555,,Ferdinand Mom,23,
oa:W4389524555,,Atsushi Saito,24,
oa:W4389524555,,Guangyu Song,25,
oa:W4389524555,,Xiangru Tang,26,
oa:W4389524555,,Johan S. Wind,27,
oa:W4389524555,,Stanisław Woźniak,28,
oa:W4389524555,,Zhenyuan Zhang,29,
oa:W4389524555,,Qinghua Zhou,30,
oa:W4389524555,,Jian Zhu,31,
oa:W4389524555,,Ruijie Zhu,32,
oa:W2163898709,,U. Gäfvert,1,
oa:W2163898709,,A. Jaksts,2,
oa:W2163898709,,C. Törnkvist,3,
oa:W2163898709,,Lars Walfridsson,4,
oa:W4366352791,,Ting Yao,1,
oa:W4366352791,,Yehao Li,2,
oa:W4366352791,,Yingwei Pan,3,
oa:W4366352791,,Yu Wang,4,
oa:W4366352791,,Xiao–Ping Zhang,5,
oa:W4366352791,,Tao Mei,6,
oa:W3130135837,,Zijia Shen,1,
oa:W3130135837,,Feipeng Wang,2,
oa:W3130135837,,Zhiqing Wang,3,
oa:W3130135837,,Jian Li,4,
oa:W3166513219,,Yifan Jiang,1,
oa:W3166513219,,Shiyu Chang,2,
oa:W3166513219,,Zhangyang Wang,3,
oa:W2138825343,,Syed Islam,1,
oa:W2138825343,,T. Wu,2,
oa:W2138825343,,Gerard Ledwich,3,
